PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,Cluster
2.9253717951270044,-2.323031040176554,1.5593589925794702,-0.8960127825967574,4.807259109411327,-0.2670002700745269,7.720432217484339,9.921939603483361,-0.21084419317533806,-1.0636780750299353,2.601910099247643,0.7483766203247169,-1.0398652288625492,-2.349619632183725,-2.431741660147812,-5.048504424389579,-1.2412418338575495,-0.09365679152025187,1
3.5102709714536813,1.1146243694344276,-2.926009817249143,1.8207753466200962,-4.651811812636777,11.39661041668046,3.0953263121229164,0.3724093089657535,0.4502429080322172,2.3716956597452246,-1.415547295931334,-1.0839201258290263,0.8427292116777276,-1.19682320073772,0.008949728981268862,0.6222525891966006,-0.632037193426493,0.1181259697204007,2
3.8515686357000556,1.0979658325176282,-3.610252924605019,1.494350453312556,-4.707278587400963,11.558266891364633,2.9304002789908616,0.3121458331551378,1.1829113751304834,2.142665507103591,-1.2268629429441618,-1.2767787338066048,0.07352623891842716,-0.8088863400919223,-0.5759519163624638,0.3081040178436039,-0.09924932067762747,-0.07342947502611735,2
-0.6978587006810916,-1.586842594275237,-0.7394898547129211,-0.585140581069792,2.877095855415303,2.2233109734242533,-1.5848302791465052,-0.7288065916014593,-0.06875461990768227,-1.277220076344152,0.377973557664202,-0.6762381227286515,-1.7982580153568744,1.22818799607544,-0.5782280385707732,-0.18629647534154387,0.8587922594769757,0.6433947347345736,1
-0.8068665777962053,-1.6290716768956555,-0.7920857895461549,-0.4873725330380467,2.823414643930714,2.263313117678811,-1.5704987112995223,-0.7560341633970444,-0.05937586625563018,-1.4713511202805678,0.31421963666665076,-0.53099379753634,-1.8402650508352871,1.2665882001044204,-0.401414940815913,-0.18587682826090962,0.7450158890426966,0.5309671064388521,1
-0.7485266741422223,-1.733797857781743,-0.8997828355087348,-0.6842837659153563,3.108353086400398,2.0989025047097445,-1.2803311997724691,-0.9313071610668882,-0.7014253572781954,-1.0553237393908261,0.9420305676534385,-0.8768194859543815,-1.8314684933370124,0.69125761462851,-1.3005772056886633,0.17190236896276778,1.034933265525405,0.4203290403456426,1
-0.6993556602159569,-1.7074319264164517,-0.8518955813141874,-0.6814525791704492,3.090265721836248,2.1512165459220953,-1.3790300026599998,-0.8794800630410421,-0.5416578350806655,-1.0785549115940067,0.8089313188722193,-0.8620794545378448,-1.8432226583730345,0.8562800677592316,-1.118245327549238,0.07302679816164018,1.0099837093886446,0.5164831172276211,1
-0.6743408827631147,-1.6614329602958757,-0.6702076833855871,-0.6700714405570185,3.1793456493032473,2.0458602554435963,-1.3429343887011516,-0.8855021561111283,-0.8036471557748477,-0.9586816542062528,0.8525749877389641,-0.9058596805906729,-1.6660021919505306,0.6651549518239035,-1.1317656807721461,0.1848193616403266,0.9399129146650641,0.6167937086528568,1
-0.7124738292916697,-1.8160127056992177,-0.9108359419474819,-0.7525320585733624,3.3138092378067063,2.055360594263842,-1.1672985912235578,-1.03095909232008,-1.0781456822685056,-0.8844457460060478,1.2250588563404357,-1.0282437869647754,-1.8369555324200924,0.44478106261126243,-1.6088884740448353,0.3579682604714557,1.1119523324692548,0.40660477029697717,1
-0.7266543677127488,-1.77342136288652,-0.9441959019981694,-0.7029271246840881,3.146888063178137,2.1516643490051153,-1.3011160898442762,-0.9439832962084328,-0.6759731551626103,-1.0618486955584499,0.9599683982544827,-0.8987881976820445,-1.9055151739363487,0.7537783358007498,-1.2966299896706577,0.1542509245528339,1.0621622488830804,0.4230175028886853,1
-2.7652065244668913,0.96734738788207,-0.2980732321230081,0.7657866248040993,-2.0599856387961526,0.13261372801872995,1.3587282941631287,-0.23214435637193312,-1.4117263090813672,-1.0672346840635354,-0.026734325618496677,1.1045741764549024,0.04045623782409944,1.5960840336485518,-0.014933759141529066,-0.2232150328777381,0.13973364298458213,-0.552259169453004,1
-2.5249320435702995,1.0909866867181799,0.01474901683127003,0.61060963759035,-1.8692643744169466,-0.0115999249344026,1.323048395490678,-0.17415485242222867,-1.6358756654130868,-0.6342210217284665,0.05866537165233812,0.8129916968063349,0.30064452329505453,1.4057564807512417,-0.2561676106696459,-0.15498950596735409,0.2531777800952573,-0.19882135262247103,1
-1.2844326080481228,0.5541823519956207,0.06770974877616602,-0.36702690912874647,0.6062913985223423,-0.28443598674515735,-0.8222135151140072,0.3142628796341841,0.19634919103496765,0.5148176726140549,0.35444011825875427,-0.24710599515473156,0.1840034957819513,-0.6582682626135561,-0.9934931005954943,0.26784825871976603,0.3982422314691536,0.18518112452136917,1
2.4667533086421107,3.4325578033589577,1.3488899779260295,-0.9549307289368797,1.2353757183720204,-2.024820680502792,-0.9193787663169206,0.710107292916179,-0.6791248845435868,3.146411791374202,0.5897945904172399,-1.5771045397873715,2.07228912980977,-1.1656633608292404,-2.211102910331118,0.40752638101825817,1.1339797515433352,1.7671319941734744,1
-1.5457540143441453,0.8231873055078172,1.1006065865927823,-0.09880774224897033,-0.3425639309918084,-0.6942870637600294,0.5367000922707975,-0.3453042445851609,-2.114271816649328,-0.01867143427607872,0.28295622206100596,-0.2719409928781672,0.09670110413639874,-0.24737686621892324,-1.395123191740123,0.5657031672106098,-0.3040370884340694,0.8719820193331091,1
-1.6452352061997413,0.5061658423094912,-0.5540134910356898,-0.001555118941975312,-0.17983717798877036,0.3273596792244902,-0.7935935297232899,0.3959757347935852,1.148692130690826,-0.263638661555864,-0.14852254748956598,0.3028809468522968,-0.20503779017847307,0.08546695796327108,-0.16954351375973617,-0.15986248675288228,0.17153699352930263,-0.3163240917898505,1
-1.9947495392594885,0.44995368372595307,-0.5895079327369517,0.526948979950768,-1.0027949845891713,1.0848680093269003,0.5892418011492305,-0.11702759787163503,-0.706269088447393,-0.39375960938575827,0.3888058442545825,0.1658924265264918,-0.33919678848154183,0.7437310065239332,0.686581575177227,-0.2194876976310578,0.08044888648815803,-0.20036505587398967,1
-1.4369772491844435,0.08714613372852537,-0.49120986982483916,-0.038897814898769756,0.390692463949068,0.9023755949224144,-0.8189618092045733,0.13587968158098757,0.690866571164508,-0.47524700189873054,-0.08036351002249342,0.051396606343256546,-0.28823703549090285,0.18760053509998265,-0.2708722510643005,-0.12214602811857678,0.26044705262768447,-0.02218782046535851,1
-1.3582616334663768,0.5950070781313115,-0.3111845864246918,0.21314303928476305,-0.07855742950292306,0.47116052601195624,0.29241812080362417,-0.09795583948689858,-0.7676824252319038,0.36000889772336964,0.5016108023885366,-0.1802155180514878,0.3017278417623697,0.011359912100071265,-0.7518820103034447,0.45526925926306944,0.07193675349671223,-0.20525127043434738,1
0.39265839740109293,2.2550380213446752,0.1527773880223895,0.2932142383070515,-0.2667686466388394,-0.8418898841193321,-1.033430742237845,-0.25211685282651536,-0.473147196905666,-3.09770020600056,-0.6731832113804974,0.8121706272490375,-0.5673284526900688,-2.851496033107105,0.49784463211527663,0.7191248568902019,-2.8100890384743793,0.4504502683733117,1
0.5248843394734537,-1.1765969160264018,-0.1913275888302642,-0.09491513286965522,0.2088226164202684,-1.1290088028306362,3.43583749512116,-3.99057207128504,3.5865373949897563,-0.20876129135057497,-0.24291671163525666,1.6607849502972913,0.45878211313399286,-0.7693292424468341,0.09083478181463593,-1.1821388762784228,0.9543413531188902,2.3417762644188804,0
-0.02427965668279556,-0.42276777312645974,0.5218141251846373,-0.014564705761924854,1.3219057609717366,-0.5819037168729246,3.3705665732160757,5.858768756337351,2.462187281687881,-1.852961958199713,-0.13535219905572257,2.8182728592598814,-0.0953761461301269,-0.836233320002072,3.060975552599041,8.966300996804748,3.940469823831485,1.6602081677574254,1
1.5789134660533581,2.316994387268676,0.6196220445321352,-0.24302375500943035,0.32892279431363075,-1.404647711455932,-0.08894240265703152,-0.11668048367800633,0.6298105927072598,1.508505297662673,-0.3386339794303453,-0.5544077009080388,0.8867790623808326,-0.4012875895640619,-0.8149344156807427,0.48616293848938874,-0.47262383598529917,-0.086451773613635,1
10.300550505896382,8.40340326629149,-3.341070065893354,0.7850737820275184,1.7530060318423273,-0.37090193864041265,-1.0361465113174932,-1.2895404847838237,-2.7229722021253284,-4.141711413425325,0.9324784332059003,0.8989392493820914,-0.38394754329818415,-0.5023095865640202,1.4577467583116184,-0.2593772814622108,0.1430614528176828,0.2315457099388678,5
-0.12169131905819423,2.2172441004972696,-0.46229617359347863,0.16435069621188186,-0.43280024542166323,-0.9946576715119861,-0.7429779157145073,0.5248831902439424,1.1327558623701064,0.08040286559861352,-0.2874370471233553,0.5924877989881397,0.45753276296473816,-0.028804368602901743,-0.21711307611559938,-0.11752971932075455,0.10694701855791439,-0.5491717086529091,1
10.273247459509882,8.342054595899663,-3.340882162425726,0.7566851210588768,1.8093299375253604,-0.3652411225262911,-1.0001512097477012,-1.3149730361100778,-2.817396055949499,-4.081816863844237,1.0049130586977342,0.8511631030459933,-0.39789001367621335,-0.5624934966730655,1.3554074331028438,-0.2037916242567095,0.16339922833261047,0.22837444335820634,5
2.008254027278055,3.1645296871182818,-0.019561351255601055,-0.17347633473762597,0.22417912840825283,-1.3622748378614886,-0.8045657471350874,0.3515592977331254,0.6131508406865741,0.8727847452355193,-0.2404455473896646,-0.22121326704459204,0.6446783862697772,-0.1232581000309595,-1.051963331471124,0.07135847226343234,0.1481935196706552,0.24309877275891856,1
1.7821969888518996,-0.2862018711760008,2.909455967651031,-0.3039868743751857,-0.1350026999864092,-1.2466647398268016,0.42966050379518916,-0.10608923404189913,0.521548215941548,1.6007711776173215,-1.3749741447539112,-2.5986219642914334,0.010154783644509778,0.9183559400003121,1.0426469705347778,0.2733353726433262,-0.48164392827348296,0.3960984571050964,1
-1.5957637618692895,0.5210681779489844,0.4685482546754062,0.14970837236165555,-0.5849251408981405,-0.3499813383650575,-0.7659462302497215,0.023952070735416286,0.7935648129251207,-1.2768580522025574,-0.8252151690042552,0.2537590285652491,-0.7152710161981416,-1.5746656520391358,-0.5143786559187402,0.5768766870493383,-1.879962238218136,0.07062015736270381,1
1.3974058994093281,1.6271897753941564,-0.09879104812238741,0.05481329927733573,0.013807944288658006,-1.2896611932559956,0.19616276156650309,0.9181230094755,1.7534686139608104,1.7273718799902447,-0.7359224722422143,-2.406378410286349,-1.3823754976389644,4.160536450971588,1.3604642530627011,0.7804022360491945,-3.242293752388082,1.730684293890493,1
-1.2777383236945248,-0.028935403480238858,0.8416995459261977,0.019061271298576075,0.0984098272190444,0.23502675337273182,-1.0541328609443918,-0.4066897019070955,0.12914670536863063,-1.906533041769221,-0.6648062161481071,-0.46507825121395563,-1.8778024983562895,-1.7371162443798218,-1.3012193803502319,0.7868433676744627,-1.9911392393654406,1.3792959123872146,1
-1.3914600535059773,0.5627382607657369,0.5472386315492571,-0.03368160210506548,-0.4461739974250196,-0.3927273363215952,-0.7918776161826645,0.051775960131187224,0.7473009640252424,-0.9390338941301395,-0.6872633761048828,-0.022850271893169214,-0.6693121339162144,-1.6370155002558313,-0.8506228507196746,0.5842348458219239,-1.6631945063172116,0.273232395899469,1
-1.6785056907248368,0.42509707664054674,0.7473863397947466,0.17483093880255887,-0.6706687866921789,-0.23305802202910728,0.017171538368565758,-0.435722583346218,-0.7710872163612161,-1.3906257417239345,-0.5186587154219059,0.13266237779104798,-0.88157756669466,-0.6086641595896581,-0.7579528103725721,0.5465565943893294,-1.5556430630741216,0.4681574242452339,1
-1.3513005775270068,0.04297207198277346,0.7261743648741907,0.09961029730080216,-0.033572937029918176,0.0648310197760325,-0.8577525461346147,-0.34603820231257765,0.3364215286843693,-1.785495859149426,-0.9140695410195239,-0.02074262984314773,-1.0651024593747118,-1.7835544776972194,-0.7250673444022387,0.7579281792433213,-2.244656672460851,0.44942210566166807,1
1.0905140616824769,2.712098707090092,-0.864126610920982,-0.1541604225736389,-0.18341961733932055,-0.982327861907244,-0.8496222351208597,0.4753916697956239,1.464978150461172,0.4671151564903213,-0.080941741860646,0.1509228216470936,0.19712962786406113,0.4552376151929292,-0.8680868948191817,-0.35463350416597456,0.7467118348847179,-0.43449367433527203,1
1.0960996189079883,2.7005098793311526,-0.869937557450478,-0.1634872283252438,-0.15957387618632465,-0.9829323580234957,-0.8390307426713586,0.46403120144358334,1.4286612664506124,0.4851182750926836,-0.04913013578399753,0.13272879276555472,0.19021655962966103,0.43415471059396543,-0.9025532322652563,-0.3367881388012616,0.7583720087482371,-0.4364229980858718,1
2.3612137316811843,3.5067974696507545,-0.07705114347615802,-0.22755715663504603,0.4766113564887596,-1.5099422061557863,-0.8722866074231397,0.4477937372754728,0.4446977910833713,1.2472023819294213,0.02834469891859915,-0.2919080831088465,1.0337089408940756,0.04944072072064907,-1.0094498109552552,-0.06247262228230708,0.7059760576514779,0.3125733171502744,1
2.227235184767654,3.473823217131545,-0.21949888228321512,-0.12691781445821176,0.32152694473366367,-1.4360734903996102,-0.8809879539253324,0.44720865362628154,0.6482354032420226,0.9857358133189,-0.09372772794915558,-0.10083933436534885,0.9203570492407096,0.19772938605944562,-0.803187865863816,-0.14146903320841833,0.6206227825684763,0.1404980422615617,1
-1.6314505365207992,0.7819191623044167,-0.693823089496402,-0.3597685874060904,-0.5889873298726885,-0.0471779301533118,-1.040518821805268,0.6076213343609447,1.9148168539674577,-0.22797509983844697,-0.027157956721450695,-0.0038290063075065313,-0.8476524650992301,0.12909238384003183,-1.2629609180584334,-0.4394414297038559,0.8531078951394837,0.1412552167951714,1
1.7406308637548122,-0.5372567822394807,-0.005355299277039783,-0.03341657188550583,2.291066512662408,1.3254451109134868,2.9889285486957506,3.793594203489644,-0.195079550544808,-0.39972464249215345,0.28128498421007914,0.4290597073223847,-0.3606470080666234,0.892125902463767,0.18368222933345288,0.05724166086575125,0.04177663036097841,-0.13018714858223937,1
-0.7837523587110832,-0.4901114167063878,0.01133631742886183,-0.184519303396239,1.500559994134724,0.5127928924572739,0.09944404363305646,1.0988199616438337,0.7448851368262309,-0.8396066672417504,-0.5785138358716366,0.7704566906260525,0.8569228254083511,0.17692768867397804,0.2930006825656062,-0.1333895050101077,-0.031645552661008575,-1.3093830581889108,1
-0.6937128196484287,-0.42519809049264634,0.2071160544806958,-0.19754406993764181,1.5957630633887026,0.4046031944111056,0.08226032098575031,1.1176767948066564,0.6162943503170457,-0.6524089300026679,-0.591058340274062,0.6852510201332449,1.0226375272331454,0.09658101159767772,0.28432677058303296,-0.07335809460185075,-0.0802703802614035,-1.1674083695755728,1
-0.561494524327818,-0.9686848303300921,-0.1726440326072395,-0.41818326210947826,2.371408381416066,0.7228727274625387,0.25520712231152487,0.737707311160302,-0.2664331657524021,-0.459419149445854,0.24752873049976,0.27424301301688736,0.45087242034871367,-0.12358426779651101,-0.3088416027375727,0.3065663492081222,0.20696480291607208,-1.264672223561068,1
-0.550431178228167,-0.3584754277015713,0.3503309872716807,-0.33185859382895266,1.7037127221127377,0.342390845310315,0.07837784593741788,1.1519349927987976,0.4528859907929764,-0.3850826540146973,-0.46717741500911364,0.4723116994750651,1.1316893789008113,-0.06200348820969526,0.043392363481855746,-0.03111175824284417,0.06306958819554408,-0.9404917215057215,1
0.27796749380728525,-1.380841619210314,0.161795594653006,-0.6702625082198843,3.770471781910164,0.7477346981102104,-0.7842109325759933,-0.8638680168019746,-2.8095677486822397,2.9267730325176036,-0.8241781372429805,1.914986439441761,-1.0711050775577458,-0.4877077296744097,-0.8048510473207309,0.8923452634987403,0.3951667707402451,-0.8859817586878764,1
0.25001581749268603,-1.479719847489977,0.17445329318367797,-0.35351906146251977,3.605990404021024,1.3268739735686874,-1.36868578578818,-0.6925796912954455,-1.8237912653439639,2.110770054927098,-1.7841640070009765,2.456825253308254,-1.4625617130835178,0.7615064980606752,0.9220514439090036,0.28502624760486694,-0.10117223878643383,-0.6903108483758091,1
1.5140195066410251,1.4151710301356257,0.0884967142948257,-0.03482597625108728,1.548505115446031,-0.5404692291947998,-1.2835209204603797,0.29476658811349316,-1.913649178973976,7.411104604464318,-4.608883021889173,7.785119090335699,-3.743787621401933,-0.9037019548932468,1.1633060547144078,-1.3646165823115586,-0.8204738014035431,1.0684509006428307,1
0.25348610651330805,-1.488893435111457,0.17820762527882839,-0.36481701269251565,3.6388085382399553,1.3089099133901327,-1.3422459541878855,-0.7099308903993917,-1.9007558921122927,2.1464992703896084,-1.7303366148477741,2.429860341392591,-1.4516455550137424,0.7018675691345535,0.856905349385314,0.3243717039226319,-0.08852808187082274,-0.6945229179579498,1
1.8356553123342367,2.8126404650090038,-2.305535120539634,-0.29118892911321326,-0.3424020590943923,-0.5078430273969498,-0.8681376938517164,0.25498933164046217,2.5334706410615477,-0.05004868768975399,0.12965910005810882,0.2027901027356879,-0.9733974128351561,1.5201293020834865,-1.3674865701643857,-0.8256972662068537,1.4435909978554087,-1.2349863029304429,1
1.6735715132588171,3.014623057782049,-0.7927316693030723,0.11592078421062114,-0.11980072559640985,-0.6624578311877671,-0.5181762382277006,0.35247568478132857,0.7956474587589217,0.6782935620214182,-0.09711016538039252,0.10123473797301573,0.5415075800744751,0.47797398705931976,-0.5616583489836339,-0.1364506075306965,0.4399107768531805,-0.3305488667085084,1
1.7625404542377499,-1.4333388031850691,-0.26723907351722015,-0.3923265477356961,2.5128036307375847,-0.5084604583018951,2.5634628030690725,-3.8147239261301973,1.562942241975967,0.8807436813797641,0.6968815209091189,-0.657253311223198,0.35981758975310624,-0.06069208827572056,-0.08980237542278173,0.7086685493985301,-0.3493953948413503,-2.004772821156783,1
1.7648918671827636,-1.4708741903952407,-0.3118741476516357,-0.44527717272298073,2.611480358890385,-0.49921542520050355,2.5718313142850646,-3.8249278499368593,1.3953899600395023,0.9539945433373597,0.8390454217244587,-0.7305839248999272,0.31965722629879023,-0.14743131820812383,-0.2992983680415604,0.7740796802843346,-0.25642859487536457,-1.9768377732564644,1
1.809093060627555,-1.3563994344837031,-0.1669637243493804,-0.26312090353522777,2.2368401641625253,-0.5318952643296788,2.6021220827502045,-3.856973054680011,2.162273385291706,0.6499793119253713,0.21904861574547319,-0.41292246775729297,0.5059081934925863,0.2863122824111895,0.351280100401461,0.5582121811458787,-0.6213399198403015,-2.197096831220882,1
1.6317912835825616,-1.517344947306978,0.19133138246875608,-0.4656265560076068,2.8904057384400152,-0.6088420315700184,2.4099376204491656,-3.8169450399979343,0.04176491648115601,0.6406595992437615,0.9092640030549628,-0.8544637479968354,0.16464205678076674,-1.330127000812688,-1.3635331596887856,1.512121695485739,-0.9954436549033592,-1.2673270093342652,1
0.6938349840222331,-1.1651784713100912,0.7890159849308054,-0.2977937657134672,2.770965194869893,-0.46788338307047267,1.8699018183562477,-0.7185676828119645,-0.007398303788029056,1.0346797388849927,0.5091291708927589,-0.6335259857558059,1.3309363130463572,-0.7780086098203893,0.459161500417009,1.0776652250142535,-0.979309643052647,-2.5989272866060142,1
0.7145506959746717,-1.0812678530079713,0.7951607899226067,-0.19923731869455077,2.4501462191532126,-0.43883813140248584,1.8306232913469058,-0.686030956723585,0.6471998778768616,0.825814132726061,0.11807565428909311,-0.46055414746890183,1.3289943717939383,-0.42318439465446106,0.9696654162784077,0.8202148101592682,-1.1405875636454124,-2.7234349995181324,1
1.690984642254583,-3.4267451712834522,-2.066668919162864,-0.7453151816996545,-0.43199503712770004,-0.9697350517581628,4.676294665982792,-5.479506432181176,4.534689664617733,-1.179287166817323,-0.1139610450468028,2.3149523287357856,-0.5126179691823801,-0.12591635703744283,0.7119725449514728,-1.8621392368422705,1.2055869980032237,2.7715320223874973,0
1.9612113045862065,-4.116377954492494,-3.90969532733364,-3.3373298423485798,-2.269209121507438,-1.3639449494254017,-0.7182931999256541,0.5569713917164767,-1.0911383895221478,0.05381909991786502,0.37691625746382695,-0.09910741183399091,0.17893114396432777,-0.1813855661014128,-0.4583524971477794,0.2802718817951069,-0.012446333020477724,-0.19704439426750364,6
1.7989946621348225,-3.9055633312861637,-3.3272803979029617,-3.0136861207148202,-2.3287251147511334,-1.5946236319009532,-0.733350090225061,0.62908695243883,-1.4670248015198395,-0.11935525112937412,0.002131877604560435,0.22741810943785903,0.7403277152025725,-0.42851997664989944,0.2711104924726735,0.40989598881893785,-0.5818102012769967,-0.015056288956571112,6
2.421852318501625,-3.551712221398629,-2.95910682440167,-3.510783292333544,-2.217982636745372,-1.7494179403086612,-0.9902397777019815,0.9030567452995425,-1.0471019600108304,0.8278780279426815,0.03302790841644538,-0.491762435600697,0.992654755509218,-0.33408343818071323,-0.32296758359844946,0.16094267542297241,-0.03681607052362508,0.7471261469964307,6
1.8428415386594361,-4.0941591159290835,-4.09511959146157,-3.176420539167205,-2.943641066267327,-1.2999404669267403,-0.9307195113274677,0.7644019158774595,-0.23719975278083721,-0.5271672690854924,-0.2880041569659325,0.38902414295382265,0.14975461648881092,0.3849050576788051,0.4407570295708883,-0.13493815519830862,-0.34263992428275986,-0.3183484784402164,6
1.942218684759488,-4.091809329603583,-3.871688456949052,-3.3140181120288417,-2.2572486217079706,-1.3691288741499938,-0.716104383290319,0.5579079543224693,-1.1080042156812284,0.04860274510844051,0.36270238880201944,-0.08553975311373674,0.203147682808121,-0.19664523274846407,-0.447424585245204,0.28841332771573264,-0.025421141165241464,-0.19314982842179942,6
2.2461752585921486,-3.737049427296998,-3.3982930357165495,-3.412300622688751,-2.5806755372436254,-1.5833640358184002,-1.0180025140605113,0.9005239152740987,-0.588924093435199,0.3152765086064458,-0.17065306611986555,-0.15537664710572086,0.6834854765656344,0.026165761656036582,0.04046415988475591,-0.029059835829763823,-0.1523177012737014,0.3894285534890992,6
1.834650534128091,-3.892223396015781,-3.419327358506071,-2.998671561674206,-2.7555792396968233,-1.593715214989588,-0.8968972902811004,0.7908750708903394,-0.921650376196415,-0.3592984532301022,-0.3977962012732317,0.4375238120065584,0.7638184242875328,-0.07620364851682149,0.8038875729037536,0.1318685890425088,-0.7568435607526566,0.018393491302413623,6
1.998057697210927,-3.9612825888172707,-3.667390680568594,-3.366044865283371,-1.9833123429081865,-1.402235958768829,-0.6793349094542269,0.5318521977042175,-1.321080548244858,0.34983135130866966,0.5428629400611965,-0.30941855473314345,0.2841299149411015,-0.3836215631628909,-0.8393333791481398,0.39266109316807385,0.16441507681781126,-0.05637038448259747,6
1.9406143898992623,-4.0017191037250095,-3.9068322355386793,-3.2287452870150353,-2.8501676644922087,-1.377054228908063,-0.9509782296346755,0.7982202628357098,-0.3418765796389196,-0.31775619926605075,-0.2625720936711202,0.2581061087783599,0.29667980512189407,0.28479346976770226,0.3536870585346123,-0.10172173167960014,-0.3080227642043604,-0.1369183134038616,6
0.4060673992075459,-2.361284899386207,-1.0556122356053521,-1.1346569506171258,1.584327159872329,0.6942036064198973,-1.1578787281525922,-0.31585665266919594,-0.7972665803334533,-0.5354098330756687,-0.4720366988383618,0.2459384162615026,0.16105870253833462,0.857469929962642,0.7603072311558694,0.208091007678999,-0.2345872891848953,-0.30979642407241803,1
-1.373086338795864,-0.06416613137086018,0.1957313495953933,-0.1689190595639284,1.705646587468258,1.273845556373645,-1.2039548679739094,0.0593509562704461,0.12863430372535686,-0.6233745526928258,-0.9754202495659665,0.2279974691076901,3.706348826405065,0.16598453058315477,1.002591692809517,-0.769338075157872,-0.4657173704043998,0.7340264422234982,1
-1.3811372866059535,-0.0845560243877776,0.08584749435907756,-0.19792775615097677,1.6524513472645816,1.332123089567309,-1.2142664700840853,0.06610014262565496,0.2610927553720622,-0.6708967400981248,-0.9693754883918184,0.22947206699746442,3.606880570339443,0.2427784850025256,0.9551722334867485,-0.8297945188977298,-0.38970420193147026,0.6881120577880847,1
-1.3965831980210026,-0.06859528957592761,0.15690905672153477,-0.1643908642109667,1.6662391093240667,1.3005413169547781,-1.2063833160367115,0.06502946448461372,0.17658153560546813,-0.6769521820225479,-0.9890865452611688,0.2556250408599743,3.6749734278300394,0.19015743351727618,1.0207960937487937,-0.7957450274458727,-0.45512694645378077,0.7107512148831688,1
-1.3686473137991066,-0.07340679217837175,0.1912179477286729,-0.17631662437103887,1.7247494427945762,1.273301803723289,-1.1954666584827889,0.050260542201878616,0.0994198227649752,-0.6089835919860372,-0.9500085095748766,0.21349206119077271,3.7009480724984765,0.14901797632972869,0.9751436206817311,-0.7549969266919092,-0.45651384606505696,0.7325261054270046,1
-1.1362322834651386,-0.1604758395763103,0.2334508957307757,-0.1480934691087611,1.748124339714736,1.1226646972592773,-0.4571226982754012,0.8219122661595399,0.35132164090517526,-0.7068658746917954,-1.1127439868840576,0.628413208148767,4.046327100858246,0.1581540765966014,1.3068128175605567,-0.7883962767143124,-0.6259457752092996,0.0372345653662563,1
-0.9326611013874949,-1.0216352620187288,-0.06902686036645723,-0.39157927253316854,3.176339384128892,1.647129710828825,-1.6908747171693694,-0.4187861968926426,-0.3179261603421534,-0.7354004717364051,-0.44714619323486127,-0.07705791097540245,1.9156502869405754,0.9558320329385885,1.2444827643064174,-0.5019153406391577,-0.3526327312264598,0.7047812298650714,1
-0.9858944632878198,-1.019907005833367,0.04880413773248439,-0.3486447042882528,3.3083669349715774,1.6722790442890436,-1.747075141159985,-0.4244148594551247,-0.4572282878255091,-0.8082690717537945,-0.5568103734171042,-0.01814361764161006,2.361950919330482,0.9324144799746408,1.4951824714712476,-0.5513701917310667,-0.5285740388108839,0.8703865185446613,1
-1.023713647721591,-1.0607463988766694,0.0321804680924732,-0.3755022356496988,3.4688894991869588,1.7959422278371744,-1.8528271323129155,-0.4299443624631977,-0.43621258843699945,-0.9010941210828938,-0.6676696249184744,-0.0009387091620243128,2.8461100340136847,1.0404786625862,1.6926587447435208,-0.7182067194466566,-0.6144599816276041,1.0571895918074226,1
-2.1218805693059766,1.3023568798593623,-0.09245144145244184,0.2741810581899976,-1.547030928508232,-0.5676212451842609,0.34131805395521464,0.37966709067324433,0.0060081129988192854,0.17346311995477973,0.18825508612594574,0.38636629004258566,0.17943667071656336,0.2341490295404433,0.23388731862725004,-0.26994374553121564,0.18084965393017488,-0.28879182932006037,1
